"treat","age","edu","black","hisp","married","re74","re75","re78","u74","u75","nodegree","agesq","edusq","re74sq","re75sq","u74black","p_lpm","p_logit"
0,34,17,0,0,1,32327.900390625,34016.1015625,33987.69921875,0,0,0,1156,289,1045093143.66617,1157095165.51031,0,-0.0458006869725084,1.2451406594669e-06
0,22,14,0,0,1,32327.900390625,41177.3984375,32510,0,0,0,484,196,1045093143.66617,1695578142.08063,0,-0.00765222203687163,2.89719331132065e-06
0,50,14,0,0,1,32602.19921875,27889.599609375,27314.30078125,0,0,0,2500,196,1062903393.89906,777829766.37125,0,-0.0572902991355065,1.33161040144299e-06
0,44,14,0,0,1,32719.80078125,29540.30078125,26952.30078125,0,0,0,1936,196,1070585363.16469,872629370.246719,0,-0.0485569836422669,4.67689852872732e-06
0,53,12,0,0,1,32868.69921875,31509.69921875,18914.900390625,0,0,0,2809,144,1080351388.33266,992861144.856094,0,-0.069581534024872,5.7240970724813e-07
0,47,12,0,0,1,32915.69921875,27750,18914.900390625,0,0,0,2209,144,1083443255.05922,770062500,0,-0.0548598794874669,7.75223734704548e-06
0,47,12,0,0,1,32915.69921875,27750,18914.900390625,0,0,0,2209,144,1083443255.05922,770062500,0,-0.0548598794874669,7.75223734704548e-06
0,48,16,0,0,1,33307.5,26058.099609375,31918.900390625,0,0,0,2304,256,1109389556.25,679024555.25211,0,-0.0572898350523302,1.03762136284002e-06
0,48,16,0,0,1,33307.5,26058.099609375,31918.900390625,0,0,0,2304,256,1109389556.25,679024555.25211,0,-0.0572898350523302,1.03762136284002e-06
0,36,13,0,0,1,33307.5,28645.19921875,28372.400390625,0,0,0,1296,169,1109389556.25,820547438.281876,0,-0.0305960363992857,3.86015703905441e-05
0,49,12,0,0,1,33307.5,28645.19921875,32580.900390625,0,0,0,2401,144,1109389556.25,820547438.281876,0,-0.0592546384656452,3.76230294149995e-06
0,49,14,0,0,1,33307.5,30435.5,29554.5,0,0,0,2401,196,1109389556.25,926319660.25,0,-0.0583264767737051,1.09429873821027e-06
0,36,12,0,0,1,33307.5,30435.5,31032.30078125,0,0,0,1296,144,1109389556.25,926319660.25,0,-0.0356191814077881,3.90303898889678e-05
0,50,17,0,0,1,33307.5,30435.5,25860.19921875,0,0,0,2500,289,1109389556.25,926319660.25,0,-0.0732337355104249,1.07930367599035e-07
0,36,12,0,0,1,33307.5,30435.5,41376.30078125,0,0,0,1296,144,1109389556.25,926319660.25,0,-0.0356191814077881,3.90303898889678e-05
0,27,16,0,0,1,33307.5,30435.5,0,0,0,0,729,256,1109389556.25,926319660.25,0,-0.0166729359128386,8.78792987950458e-06
0,52,16,0,0,1,33307.5,30793.5,28815.69921875,0,0,0,2704,256,1109389556.25,948239642.25,0,-0.0701084134649031,1.14898082791471e-07
0,38,12,0,0,1,33307.5,31330.599609375,31771.099609375,0,0,0,1444,144,1109389556.25,981606471.882969,0,-0.0411441521813562,2.45599328774286e-05
0,25,14,0,0,1,33307.5,31330.599609375,35761,0,0,0,625,196,1109389556.25,981606471.882969,0,-0.00591726541795325,2.54218775551831e-05
0,33,17,0,0,1,33307.5,31867.69921875,35465.3984375,0,0,0,1089,289,1109389556.25,1015550253.49672,0,-0.0403539699787869,2.24083090195887e-06
0,30,12,0,0,1,33307.5,32046.80078125,37682,0,0,0,900,144,1109389556.25,1026997440.31313,0,-0.0231108000086348,4.74021399322828e-05
0,53,12,0,0,1,33307.5,32225.80078125,33544.3984375,0,0,0,2809,144,1109389556.25,1038502235.99281,0,-0.0700898472487794,5.04758240238021e-07
0,34,12,0,0,1,33307.5,32583.900390625,31032.30078125,0,0,0,1156,144,1109389556.25,1061710564.66617,0,-0.0334964041507192,3.13763359394536e-05
0,36,12,0,0,1,33307.5,33121,33987.69921875,0,0,0,1296,144,1109389556.25,1097000641,0,-0.038721413161799,2.23796038623052e-05
0,42,13,0,0,1,33307.5,33121,44331.80078125,0,0,0,1764,169,1109389556.25,1097000641,0,-0.0487895153692563,5.6975419166359e-06
0,34,12,0,0,1,33307.5,34016.1015625,32510,0,0,0,1156,144,1109389556.25,1157095165.51031,0,-0.0350570272771254,2.33388796023785e-05
0,29,17,0,0,1,33307.5,34016.1015625,26980.30078125,0,0,0,841,289,1109389556.25,1157095165.51031,0,-0.0327776320427847,1.84671322139324e-06
0,52,12,0,0,1,33307.5,34171.8984375,28667.900390625,0,0,0,2704,144,1109389556.25,1167718642.82281,0,-0.0706607683993389,4.7215849347211e-07
0,42,14,0,0,1,33307.5,37596.80078125,48765,0,0,0,1764,196,1109389556.25,1413519428.985,0,-0.0528837286014231,1.40264020252752e-06
0,53,15,0,0,1,33307.5,37596.80078125,38420.8984375,0,0,0,2809,225,1109389556.25,1413519428.985,0,-0.0744112599950966,3.95574868021983e-08
0,39,12,0,0,1,33307.5,39387.1015625,28076.80078125,0,0,0,1521,144,1109389556.25,1551343769.49469,0,-0.0513723808945388,3.99005896859204e-06
0,28,16,0,0,1,33307.5,39387.1015625,34726.6015625,0,0,0,784,256,1109389556.25,1551343769.49469,0,-0.0284452041361714,1.36336628803455e-06
0,26,14,0,0,1,33503.5,36032,34559.6015625,0,0,0,676,196,1122484512.25,1298305024,0,-0.0135442337613971,9.7978506960819e-06
0,52,12,0,0,1,33895.30078125,47622.6015625,39012,0,0,0,2704,144,1148891415.05141,2267912179.58063,0,-0.0804803119602217,3.12441627887464e-08
0,35,16,0,0,1,34091.19921875,26854.80078125,31032.30078125,0,0,0,1225,256,1162209864.1725,721180325.000626,0,-0.0313668543733422,1.16994860051394e-05
0,44,12,0,0,1,34091.19921875,32046.80078125,35465.3984375,0,0,0,1936,144,1162209864.1725,1026997440.31313,0,-0.0537183504961128,7.0852025240092e-06
0,33,15,0,0,1,34091.19921875,34016.1015625,33248.80078125,0,0,0,1089,225,1162209864.1725,1157095165.51031,0,-0.0309310746298428,6.34575009265349e-06
0,29,12,0,1,1,34287.19921875,26541.5,39159.80078125,0,0,0,841,144,1175612030.26625,704451222.25,0,0.0783450441104753,0.0011668613317613
0,53,16,0,0,1,34287.19921875,28645.19921875,22165.900390625,0,0,0,2809,256,1175612030.26625,820547438.281876,0,-0.0682550656908184,1.35438415484561e-07
0,26,16,0,0,1,34287.19921875,32225.80078125,36943.19921875,0,0,0,676,256,1175612030.26625,1038502235.99281,0,-0.0153539688551038,6.43327612360153e-06
0,37,17,0,0,1,34287.19921875,35806.5,41376.30078125,0,0,0,1369,289,1175612030.26625,1282105442.25,0,-0.0530742672228324,6.65960108766348e-07
0,45,12,0,0,1,34287.19921875,35806.5,31032.30078125,0,0,0,2025,144,1175612030.26625,1282105442.25,0,-0.0594661135109699,2.60911548412793e-06
0,27,17,0,0,1,34287.19921875,37596.80078125,39307.5,0,0,0,729,289,1175612030.26625,1413519428.985,0,-0.0303189855815739,9.79375960010131e-07
0,34,13,0,0,1,34483.1015625,31509.69921875,33396.6015625,0,0,0,1156,169,1189084293.36969,992861144.856094,0,-0.0285925507549494,2.85068305379695e-05
0,34,12,0,0,1,34731.8984375,30435.5,39898.6015625,0,0,0,1156,144,1206304769.07281,926319660.25,0,-0.0298994433999154,5.30130962327933e-05
0,32,14,0,0,1,34874.8984375,35788.5,41376.30078125,0,0,0,1024,196,1216258541.02594,1280816732.25,0,-0.0276898004341818,8.89869201609413e-06
0,32,12,0,0,0,35070.8984375,32225.80078125,27337.900390625,0,0,0,1024,144,1229967917.21344,1038502235.99281,0,0.107511875545331,0.000292866690698475
0,29,14,0,0,1,35266.80078125,16112.900390625,20688.19921875,0,0,0,841,196,1243747237.34438,259625558.998203,0,0.00782273354861036,0.000658134199965511
0,35,12,0,0,1,35266.80078125,26854.80078125,32510,0,0,0,1225,144,1243747237.34438,721180325.000626,0,-0.0271816983504069,0.000103631255386878
0,35,12,0,0,1,35266.80078125,26854.80078125,32510,0,0,0,1225,144,1243747237.34438,721180325.000626,0,-0.0271816983504069,0.000103631255386878
0,31,17,0,0,1,35266.80078125,31806.900390625,62064.5,0,0,0,961,289,1243747237.34438,1011678912.45914,0,-0.0338700118836765,2.95000713292344e-06
0,49,12,0,0,1,35266.80078125,32225.80078125,47287.30078125,0,0,0,2401,144,1243747237.34438,1038502235.99281,0,-0.0620727582565846,2.00080161609805e-06
0,55,12,0,0,1,35266.80078125,32225.80078125,25860.19921875,0,0,0,3025,144,1243747237.34438,1038502235.99281,0,-0.0715513680246101,2.77771545921107e-07
0,32,12,0,0,1,35266.80078125,32225.80078125,33987.69921875,0,0,0,1024,144,1243747237.34438,1038502235.99281,0,-0.0267649783639232,4.50547744105684e-05
0,46,14,0,0,1,35266.80078125,33121,33987.69921875,0,0,0,2116,196,1243747237.34438,1097000641,0,-0.054580690493154,1.58650330566585e-06
0,28,15,0,0,1,35266.80078125,34016.1015625,35465.3984375,0,0,0,784,225,1243747237.34438,1157095165.51031,0,-0.0174475562855812,9.01275314883052e-06
0,34,16,0,0,1,35266.80078125,34016.1015625,35465.3984375,0,0,0,1156,256,1243747237.34438,1157095165.51031,0,-0.0367797804135096,3.15673213727419e-06
0,35,16,0,0,1,35266.80078125,34016.1015625,40489.69921875,0,0,0,1225,256,1243747237.34438,1157095165.51031,0,-0.0391160964343032,2.83616717609837e-06
0,34,12,0,0,1,35266.80078125,35806.5,36943.19921875,0,0,0,1156,144,1243747237.34438,1282105442.25,0,-0.0353586829916346,1.80421629276272e-05
0,40,16,0,0,1,35266.80078125,35806.5,36943.19921875,0,0,0,1600,256,1243747237.34438,1282105442.25,0,-0.0519759533922153,9.49047617784207e-07
0,40,16,0,0,1,35266.80078125,35806.5,36943.19921875,0,0,0,1600,256,1243747237.34438,1282105442.25,0,-0.0519759533922153,9.49047617784207e-07
0,29,14,0,0,1,35266.80078125,37596.80078125,45809.5,0,0,0,841,196,1243747237.34438,1413519428.985,0,-0.0215485365944006,7.44087952757734e-06
0,45,12,0,0,1,35266.80078125,38366.6015625,38420.8984375,0,0,0,2025,144,1243747237.34438,1471996115.45563,0,-0.0610527756503131,1.63419079616991e-06
0,34,16,0,0,1,35266.80078125,39387.1015625,41671.8984375,0,0,0,1156,256,1243747237.34438,1551343769.49469,0,-0.041845866913311,1.04653361501369e-06
0,47,12,0,0,1,35266.80078125,40103.19921875,42263,0,0,0,2209,144,1243747237.34438,1608266587.57875,0,-0.0661797088042295,6.90476370914661e-07
0,31,16,0,0,1,35266.80078125,41177.3984375,35465.3984375,0,0,0,961,256,1243747237.34438,1695578142.08063,0,-0.0359902253622364,9.27406374408828e-07
0,51,12,0,0,1,35266.80078125,44758.1015625,0,0,0,0,2601,144,1243747237.34438,2003287655.47906,0,-0.0762601431477915,8.35000534136537e-08
0,40,16,0,0,1,35266.80078125,44758.1015625,56153.6015625,0,0,0,1600,256,1243747237.34438,2003287655.47906,0,-0.0590394978093206,1.52248060748098e-07
0,27,12,0,0,1,35266.80078125,53888.69921875,14777.2998046875,0,0,0,729,144,1243747237.34438,2903991903.48891,0,-0.0285085455568596,6.81623088338836e-07
0,33,16,0,1,1,35266.80078125,85935.5,96052.203125,0,0,0,1089,256,1243747237.34438,7384910160.25,0,0.0598639658307598,8.38551998978295e-10
0,41,16,0,0,1,35582.19921875,34016.1015625,42854.1015625,0,0,0,1681,256,1266092901.24281,1157095165.51031,0,-0.0519633142411079,1.16557147372562e-06
0,41,16,0,0,1,35582.19921875,34016.1015625,42854.1015625,0,0,0,1681,256,1266092901.24281,1157095165.51031,0,-0.0519633142411079,1.16557147372562e-06
0,33,12,0,0,1,35658.69921875,34016.1015625,32510,0,0,0,1089,144,1271542829.97328,1157095165.51031,0,-0.0308250972056983,2.93897062154535e-05
0,53,13,0,0,1,35658.69921875,35806.5,35465.3984375,0,0,0,2809,169,1271542829.97328,1282105442.25,0,-0.0692462943328556,1.88296039788824e-07
0,45,12,0,0,1,35756.6015625,31509.69921875,27377.80078125,0,0,0,2025,144,1278534555.29938,992861144.856094,0,-0.0536543806716117,6.92539686736348e-06
0,50,17,0,0,1,36050.5,37596.80078125,13299.5,0,0,0,2500,289,1299638550.25,1413519428.985,0,-0.07862938359153,2.89245193331459e-08
0,37,14,0,0,1,36197.5,29361.30078125,21870.400390625,0,0,0,1369,196,1310259006.25,862085983.567032,0,-0.0310579880768252,2.13951998841648e-05
0,27,16,0,0,1,36246.3984375,0,0,0,1,0,729,256,1313801399.69,0,0,0.0425408078555646,0.00666016353058948
0,27,16,0,0,1,36246.3984375,28192.19921875,40903.5,0,0,0,729,256,1313801399.69,794800096.789688,0,-0.0114864324594926,1.66760013489779e-05
0,48,12,0,0,1,36246.3984375,31330.599609375,32510,0,0,0,2304,144,1313801399.69,981606471.882969,0,-0.058475556873335,3.40839116659339e-06
0,47,12,0,0,1,36246.3984375,31796.099609375,42854.1015625,0,0,0,2209,144,1313801399.69,1010991950.3693,0,-0.0572432898331986,4.06248416055427e-06
0,47,17,0,0,1,36246.3984375,34016.1015625,35465.3984375,0,0,0,2209,289,1313801399.69,1157095165.51031,0,-0.0697506534710947,1.43836929674721e-07
0,33,15,0,0,1,36246.3984375,34213.1015625,35465.3984375,0,0,0,1089,225,1313801399.69,1170536318.52594,0,-0.0293695138974888,6.95096435742541e-06
0,32,17,0,0,1,36640.19921875,34016.1015625,57631.30078125,0,0,0,1024,289,1342504198.78969,1157095165.51031,0,-0.0376007360871499,1.90609182572562e-06
0,34,14,0,0,1,36834.19921875,0,0,0,1,0,1156,196,1356758232.08656,0,0,0.0319142009660149,0.0161396658433156
0,43,17,0,0,1,37226.1015625,16650,30441.19921875,0,0,0,1849,289,1385782637.54156,277222500,0,-0.0364632580812382,1.52006400534972e-05
0,31,14,0,0,1,37226.1015625,17903.19921875,25860.19921875,0,0,0,961,196,1385782637.54156,320524542.266251,0,0.00126497681829643,0.000464138405463877
0,26,12,0,0,1,37226.1015625,25959.69921875,26599.099609375,0,0,0,676,144,1385782637.54156,673905983.527969,0,-0.00164712212176817,0.000236138495690248
0,29,14,0,0,0,37226.1015625,27284.5,36943.19921875,0,0,0,841,196,1385782637.54156,744443940.25,0,0.126218063043797,0.000470592848150883
0,44,17,0,0,1,37226.1015625,32075.400390625,37386.5,0,0,0,1936,289,1385782637.54156,1028831310.21891,0,-0.0611539440587163,4.81479847989211e-07
0,36,17,0,1,1,37226.1015625,33300,39603.1015625,0,0,0,1296,289,1385782637.54156,1108890000,0,0.0454833372514721,1.09509310441481e-05
0,26,17,0,0,1,37226.1015625,34016.1015625,44331.80078125,0,0,0,676,289,1385782637.54156,1157095165.51031,0,-0.0216252981653339,2.48338399788968e-06
0,28,16,0,0,1,37226.1015625,34016.1015625,35465.3984375,0,0,0,784,256,1385782637.54156,1157095165.51031,0,-0.0201435890926469,5.23502848835438e-06
0,35,17,0,0,1,37226.1015625,35806.5,39898.6015625,0,0,0,1225,289,1385782637.54156,1282105442.25,0,-0.0460352154368347,1.03407503800645e-06
0,52,12,0,0,1,37226.1015625,35831.5,48765,0,0,0,2704,144,1385782637.54156,1283896392.25,0,-0.0691120753846822,4.26938776365118e-07
0,36,13,0,0,0,37226.1015625,36150.19921875,44308.19921875,0,0,0,1296,169,1385782637.54156,1306836903.55531,0,0.0986076953669744,6.8426518956343e-05
0,28,17,0,0,1,37226.1015625,37507.30078125,38420.8984375,0,0,0,784,289,1385782637.54156,1406797611.89516,0,-0.0303806647346308,1.18182199222789e-06
0,44,17,0,0,1,37226.1015625,37596.80078125,36204.30078125,0,0,0,1936,289,1385782637.54156,1413519428.985,0,-0.0668053122179422,1.54259579426046e-07
0,37,13,0,0,1,37226.1015625,37596.80078125,39529.19921875,0,0,0,1369,169,1385782637.54156,1413519428.985,0,-0.0394336114117773,6.76675148442544e-06
0,51,12,0,0,1,37226.1015625,38939.5,35465.3984375,0,0,0,2601,144,1385782637.54156,1516284660.25,0,-0.0703507446617686,3.11430884448554e-07
0,50,12,0,0,1,37226.1015625,39029,36943.19921875,0,0,0,2500,144,1385782637.54156,1523262841,0,-0.0687817535478679,4.1692240505552e-07
0,29,12,0,0,1,37226.1015625,39924.19921875,27918.69921875,0,0,0,841,144,1385782637.54156,1593941683.25844,0,-0.0249958388904447,1.24618222994139e-05
0,32,17,0,0,1,37226.1015625,46548.3984375,25121.400390625,0,0,0,1024,289,1385782637.54156,2166753397.09625,0,-0.0469588598789922,1.53172466973833e-07
0,38,14,0,0,1,37226.1015625,50129,44331.80078125,0,0,0,1444,196,1385782637.54156,2512916641,0,-0.0492111928420109,2.83486011295037e-07
0,47,17,0,0,1,37343.6015625,28906.5,35732.8984375,0,0,0,2209,289,1394544577.65875,835585742.25,0,-0.0627915335172443,4.47177062956242e-07
0,47,17,0,0,1,37343.6015625,28906.5,35732.8984375,0,0,0,2209,289,1394544577.65875,835585742.25,0,-0.0627915335172443,4.47177062956242e-07
0,31,17,0,0,1,38009.80078125,36705.19921875,42854.1015625,0,0,0,961,289,1444744955.43031,1347271649.68813,0,-0.0365594366917446,1.29411495712852e-06
0,50,16,0,0,1,38205.69921875,34911.30078125,33987.69921875,0,0,0,2500,256,1459675452.79359,1218798922.23891,0,-0.0672685925937095,1.26266692338444e-07
0,39,12,0,0,1,38205.69921875,39387.1015625,43740.69921875,0,0,0,1521,144,1459675452.79359,1551343769.49469,0,-0.0472121791735625,5.45655801635269e-06
0,27,13,0,0,1,38401.6015625,34016.1015625,11128.7998046875,0,0,0,729,169,1474683002.565,1157095165.51031,0,-0.0103591105315035,3.27621099102069e-05
0,46,16,0,0,1,38597.6015625,37596.80078125,48765,0,0,0,2116,256,1489774846.3775,1413519428.985,0,-0.0624596986046176,2.27986393032149e-07
0,46,16,0,0,1,38597.6015625,37596.80078125,48765,0,0,0,2116,256,1489774846.3775,1413519428.985,0,-0.0624596986046176,2.27986393032149e-07
0,33,16,0,0,1,38597.6015625,41177.3984375,42854.1015625,0,0,0,1089,256,1489774846.3775,1695578142.08063,0,-0.0378609981824904,1.00522544134816e-06
0,25,16,0,0,0,39185.30078125,0,23389.5,0,1,0,625,256,1535487797.31703,0,0,0.185160168505007,0.0517891163172337
0,36,12,0,0,1,39185.30078125,15217.7001953125,16255,0,0,0,1296,144,1535487797.31703,231578399.234414,0,-0.00704427611584649,0.00140396624329338
0,39,12,0,0,1,39185.30078125,24169.400390625,23643.599609375,0,0,0,1521,144,1535487797.31703,584159915.242344,0,-0.0286620102310738,0.000137644630509882
0,35,17,0,0,1,39185.30078125,30435.5,33426.19921875,0,0,0,1225,289,1535487797.31703,926319660.25,0,-0.0382455403342212,3.63811511151071e-06
0,35,17,0,0,1,39185.30078125,30435.5,33426.19921875,0,0,0,1225,289,1535487797.31703,926319660.25,0,-0.0382455403342212,3.63811511151071e-06
0,46,17,0,0,1,39185.30078125,31330.599609375,31298.19921875,0,0,0,2116,289,1535487797.31703,981606471.882969,0,-0.0621602460781609,4.02783499443036e-07
0,31,17,0,0,1,39185.30078125,33121,47287.30078125,0,0,0,961,289,1535487797.31703,1097000641,0,-0.0317431202132444,2.96679224953685e-06
0,52,15,0,0,1,39185.30078125,35806.5,38420.8984375,0,0,0,2704,225,1535487797.31703,1282105442.25,0,-0.0660332356166073,1.17964460546647e-07
0,50,16,0,0,0,39185.30078125,35806.5,40637.5,0,0,0,2500,256,1535487797.31703,1282105442.25,0,0.067243973800599,7.45636168687807e-07
0,49,12,0,0,1,39185.30078125,35806.5,33987.69921875,0,0,0,2401,144,1535487797.31703,1282105442.25,0,-0.0622580168652013,1.26114970198823e-06
0,53,16,0,0,1,39185.30078125,35806.5,51720.3984375,0,0,0,2809,256,1535487797.31703,1282105442.25,0,-0.0719978589937803,4.30323310035194e-08
0,44,14,0,0,1,39185.30078125,35806.5,35465.3984375,0,0,0,1936,196,1535487797.31703,1282105442.25,0,-0.0500015568330691,1.94591346425207e-06
0,46,16,0,0,1,39185.30078125,35806.5,36943.19921875,0,0,0,2116,256,1535487797.31703,1282105442.25,0,-0.0601829332049612,3.44998976813065e-07
0,42,14,0,0,1,39185.30078125,36701.6015625,39898.6015625,0,0,0,1764,196,1535487797.31703,1347007557.2525,0,-0.0469253890658369,2.48788751526973e-06
0,43,12,0,0,1,39185.30078125,36701.6015625,45809.5,0,0,0,1849,144,1535487797.31703,1347007557.2525,0,-0.052084612543845,4.7861074983227e-06
0,54,15,0,0,1,39185.30078125,37471.5,39304.6015625,0,0,0,2916,225,1535487797.31703,1404113312.25,0,-0.0706812741303467,4.22901884679599e-08
0,42,16,0,0,1,39185.30078125,37596.80078125,47287.30078125,0,0,0,1764,256,1535487797.31703,1413519428.985,0,-0.0541691195025056,5.93432389450279e-07
0,34,16,0,0,1,39185.30078125,37596.80078125,39898.6015625,0,0,0,1156,256,1535487797.31703,1413519428.985,0,-0.0366890676979533,1.99379511718019e-06
0,47,16,0,0,1,39185.30078125,39387.1015625,38420.8984375,0,0,0,2209,256,1535487797.31703,1551343769.49469,0,-0.0652398138084512,1.27640535634573e-07
0,33,16,0,0,1,39185.30078125,39387.1015625,44331.80078125,0,0,0,1089,256,1535487797.31703,1551343769.49469,0,-0.035860199512281,1.51807020432261e-06
0,40,17,0,1,1,39185.30078125,41177.3984375,33987.69921875,0,0,0,1600,289,1535487797.31703,1695578142.08063,0,0.0313909380195577,1.37354176011588e-06
0,40,17,0,1,1,39185.30078125,41177.3984375,33987.69921875,0,0,0,1600,289,1535487797.31703,1695578142.08063,0,0.0313909380195577,1.37354176011588e-06
0,45,14,0,0,1,39185.30078125,42538.1015625,36943.19921875,0,0,0,2025,196,1535487797.31703,1809490084.54156,0,-0.0575390137439084,3.88022909420276e-07
0,31,16,0,0,1,39185.30078125,42967.69921875,76841.796875,0,0,0,961,256,1535487797.31703,1846223176.15297,0,-0.0336588209178351,8.49780338122251e-07
0,32,12,0,0,1,39185.30078125,42967.69921875,41376.30078125,0,0,0,1024,144,1535487797.31703,1846223176.15297,0,-0.0328769870791823,6.55628499241912e-06
0,27,17,0,0,1,39185.30078125,44758.1015625,29554.5,0,0,0,729,289,1535487797.31703,2003287655.47906,0,-0.0313020731689487,3.17543096579188e-07
0,44,17,0,0,1,39185.30078125,44758.1015625,51720.3984375,0,0,0,1936,289,1535487797.31703,2003287655.47906,0,-0.0702845134456343,4.14515955474554e-08
0,38,17,0,0,1,39185.30078125,48338.69921875,47287.30078125,0,0,0,1444,289,1535487797.31703,2336629842.16078,0,-0.059812142365217,6.26081556292075e-08
0,27,17,0,0,0,40165,41177.3984375,44331.80078125,0,0,0,729,289,1613227225,1695578142.08063,0,0.106564562656363,4.69537525676555e-06
0,39,17,0,0,1,40752.69921875,0,0,0,1,0,1521,289,1660782493.61391,0,0,0.0113481817560979,0.00152387214789124
0,46,14,0,0,1,41144.6015625,30256.5,35465.3984375,0,0,0,2116,196,1692878237.73688,915455792.25,0,-0.045573402014974,4.47445723262497e-06
0,25,17,0,0,1,41144.6015625,35806.5,38420.8984375,0,0,0,625,289,1692878237.73688,1282105442.25,0,-0.0167498417048068,2.33322364869904e-06
0,52,12,0,0,1,41144.6015625,37596.80078125,36943.19921875,0,0,0,2704,144,1692878237.73688,1413519428.985,0,-0.0667994006969959,4.06480441416656e-07
0,35,15,0,0,1,41144.6015625,39387.1015625,35465.3984375,0,0,0,1225,225,1692878237.73688,1551343769.49469,0,-0.0340884691920389,2.87167563104528e-06
0,53,12,0,0,1,41144.6015625,42967.69921875,39898.6015625,0,0,0,2809,144,1692878237.73688,1846223176.15297,0,-0.0725956424164249,9.69458398877525e-08
0,33,16,0,0,1,41144.6015625,42967.69921875,41080.80078125,0,0,0,1089,256,1692878237.73688,1846223176.15297,0,-0.0364664865239552,8.62791735414385e-07
0,30,16,0,0,1,41144.6015625,42967.69921875,47287.30078125,0,0,0,900,256,1692878237.73688,1846223176.15297,0,-0.0290684567738544,1.06130438484638e-06
0,51,16,0,0,1,41144.6015625,44758.1015625,48765,0,0,0,2601,256,1692878237.73688,2003287655.47906,0,-0.0738207438928989,1.57384515323655e-08
0,33,13,0,0,1,41732.3984375,47264.5,51073.19921875,0,0,0,1089,169,1741593079.34625,2233932960.25,0,-0.0322719966831434,2.1447705912858e-06
0,50,17,0,0,1,42124.19921875,0,70930.8984375,0,1,0,2500,289,1774448159.82094,0,0,-0.00805474754248921,0.00013182001640116
0,47,16,0,0,1,42124.19921875,41177.3984375,44331.80078125,0,0,0,2209,256,1774448159.82094,1695578142.08063,0,-0.0634613794806754,1.14310551673231e-07
0,36,14,0,0,1,42124.19921875,42072.6015625,41376.30078125,0,0,0,1296,196,1774448159.82094,1770103802.23688,0,-0.0353287547486326,2.86521051069163e-06
0,48,12,0,0,1,42124.19921875,42967.69921875,36943.19921875,0,0,0,2304,144,1774448159.82094,1846223176.15297,0,-0.0632625605010529,4.99786730849617e-07
0,48,12,0,0,1,42124.19921875,42967.69921875,36943.19921875,0,0,0,2304,144,1774448159.82094,1846223176.15297,0,-0.0632625605010529,4.99786730849617e-07
0,48,17,0,0,1,42294.69921875,41177.3984375,41376.30078125,0,0,0,2304,289,1788841582.00453,1695578142.08063,0,-0.0718405677202866,4.09916618891553e-08
0,37,17,0,0,1,42712,43862.8984375,31032.30078125,0,0,0,1369,289,1824314944,1923953859.33844,0,-0.0513154458086823,2.44812268269509e-07
0,50,17,0,0,1,42907.8984375,44758.1015625,39898.6015625,0,0,0,2500,289,1841087748.32281,2003287655.47906,0,-0.0769475448578738,1.17204913440366e-08
0,34,16,0,0,1,43103.8984375,21304.80078125,20688.19921875,0,0,0,1156,256,1857946060.51031,453894536.328751,0,-0.0118889187453888,8.36157848001398e-05
0,28,16,0,0,1,43103.8984375,32225.80078125,38420.8984375,0,0,0,784,256,1857946060.51031,1038502235.99281,0,-0.0119356861194008,1.24684439376447e-05
0,37,12,0,0,0,43103.8984375,32225.80078125,32510,0,0,0,1369,144,1857946060.51031,1038502235.99281,0,0.103944831035783,0.000324982358831344
0,46,12,0,0,1,43103.8984375,35806.5,31032.30078125,0,0,0,2116,144,1857946060.51031,1282105442.25,0,-0.0525875009899482,4.04704985115423e-06
0,32,12,0,1,1,43103.8984375,37596.80078125,38420.8984375,0,0,0,1024,144,1857946060.51031,1413519428.985,0,0.0669243068479763,0.000198526373736496
0,29,12,0,0,0,43103.8984375,37596.80078125,50242.69921875,0,0,0,841,144,1857946060.51031,1413519428.985,0,0.117674095062974,0.000217288821472138
0,40,16,0,0,1,43103.8984375,39387.1015625,45809.5,0,0,0,1600,256,1857946060.51031,1551343769.49469,0,-0.0472615850172779,8.52333927100747e-07
0,44,15,0,0,1,43103.8984375,39387.1015625,51232.80078125,0,0,0,1936,225,1857946060.51031,1551343769.49469,0,-0.0509034394095648,7.44025126247454e-07
0,38,12,0,0,1,43103.8984375,41177.3984375,36943.19921875,0,0,0,1444,144,1857946060.51031,1695578142.08063,0,-0.0411428852111774,6.785623375123e-06
0,51,12,0,0,1,43103.8984375,41356.5,7388.6298828125,0,0,0,2601,144,1857946060.51031,1710360092.25,0,-0.0660286585094324,3.1255253125024e-07
0,33,17,0,0,1,43103.8984375,43236.30078125,40415.80078125,0,0,0,1089,289,1857946060.51031,1869377705.24672,0,-0.0411821753555005,4.54821456838272e-07
0,31,16,0,0,0,43103.8984375,44364.19921875,54675.8984375,0,0,0,961,256,1857946060.51031,1968182172.32094,0,0.104227917233477,5.97308037796262e-06
0,43,17,0,0,1,43103.8984375,44758.1015625,41376.30078125,0,0,0,1849,289,1857946060.51031,2003287655.47906,0,-0.063989690652901,7.33874936458456e-08
0,45,16,0,0,1,43103.8984375,48338.69921875,59109.1015625,0,0,0,2025,256,1857946060.51031,2336629842.16078,0,-0.0628976218241609,4.86821751919508e-08
0,33,17,0,0,1,43566.30078125,42967.69921875,40785.30078125,0,0,0,1089,289,1898022563.76234,1846223176.15297,0,-0.0404409031392413,5.0302930444602e-07
