treat,age,edu,black,hisp,married,re74,re75,re78,u74,u75,nodegree
0,26,12,0,0,1,13714.900390625,716.1290283203125,22904.80078125,0,0,0
0,21,12,0,0,1,13714.900390625,3222.580078125,14038.400390625,0,0,0
0,25,16,0,0,0,13714.900390625,6042.33984375,0,0,0,0
0,23,12,0,0,0,13714.900390625,10741.900390625,15959.400390625,0,0,0
0,31,12,0,0,1,13714.900390625,12532.2998046875,14777.2998046875,0,0,0
0,30,12,0,0,1,13714.900390625,12532.2998046875,2563.860107421875,0,0,0
0,28,17,0,0,1,13714.900390625,13427.400390625,6827.10009765625,0,0,0
0,24,12,0,0,1,13714.900390625,13427.400390625,17732.69921875,0,0,0
0,28,12,0,0,1,13714.900390625,13606.5,19210.400390625,0,0,0
0,23,12,0,0,0,13714.900390625,14322.599609375,22165.900390625,0,0,0
0,35,12,0,0,0,13714.900390625,15038.7001953125,26599.099609375,0,0,0
0,27,14,0,0,1,13714.900390625,15217.7001953125,13447.2998046875,0,0,0
0,23,12,0,0,1,13714.900390625,15754.7998046875,24205.19921875,0,0,0
0,24,12,0,0,1,13714.900390625,16112.900390625,16255,0,0,0
0,33,12,0,0,1,13714.900390625,18082.30078125,26081.900390625,0,0,0
0,45,14,0,0,1,13714.900390625,19102.69921875,30145.599609375,0,0,0
0,45,14,0,0,1,13714.900390625,19102.69921875,30145.599609375,0,0,0
0,45,17,0,0,1,13714.900390625,23095.19921875,6649.77001953125,0,0,0
0,23,16,0,0,0,13714.900390625,25601.599609375,31623.30078125,0,0,0
0,26,17,0,0,1,13714.900390625,29540.30078125,29554.5,0,0,0
0,21,14,0,0,1,13832.400390625,8777.9501953125,591.09100341796875,0,0,0
0,20,12,0,0,1,13903,14322.599609375,19653.80078125,0,0,0
0,29,12,0,0,1,13910.7998046875,7161.2900390625,19210.400390625,0,0,0
0,22,12,0,1,1,13910.7998046875,8611.4501953125,16218,0,0,0
0,24,12,0,0,0,13910.7998046875,13427.400390625,19210.400390625,0,0,0
0,27,12,0,0,1,13910.7998046875,14859.7001953125,15072.7998046875,0,0,0
0,23,12,0,0,1,14063.599609375,11100,14777.2998046875,0,0,0
0,24,16,0,0,1,14067.5,24706.5,37829.80078125,0,0,0
0,23,16,0,0,0,14106.7001953125,6266.1298828125,2955.449951171875,0,0,0
0,33,14,0,0,1,14106.7001953125,14322.599609375,17732.69921875,0,0,0
0,21,12,0,0,0,14106.7001953125,17903.19921875,22165.900390625,0,0,0
0,23,12,0,0,1,14106.7001953125,23453.19921875,0,0,0,0
0,24,12,0,0,1,14373.2001953125,19693.5,7388.6298828125,0,0,0
0,34,12,0,0,1,14498.599609375,14322.599609375,10048.5,0,0,0
0,44,12,0,0,1,14498.599609375,14424.599609375,14579.2998046875,0,0,0
0,23,12,0,0,1,14498.599609375,19335.5,19210.400390625,0,0,0
0,51,12,0,0,1,14533.7998046875,19246,17732.69921875,0,0,0
0,41,12,0,0,1,14684.7001953125,23274.19921875,26599.099609375,0,0,0
0,37,13,0,0,1,14694.5,8951.6103515625,17732.69921875,0,0,0
0,26,16,0,0,1,14694.5,11637.099609375,20688.19921875,0,0,0
0,23,13,0,0,1,14694.5,14322.599609375,20688.19921875,0,0,0
0,27,12,0,0,1,14694.5,14322.599609375,19210.400390625,0,0,0
0,21,12,0,0,1,14694.5,15217.7001953125,23643.599609375,0,0,0
0,28,12,0,0,1,14694.5,15933.900390625,0,0,0,0
0,22,13,0,0,1,14694.5,16112.900390625,0,0,0,0
0,20,12,0,0,1,14694.5,16112.900390625,26599.099609375,0,0,0
0,24,16,0,0,1,14694.5,16471,27337.900390625,0,0,0
0,22,12,0,0,1,14694.5,16829,21870.400390625,0,0,0
0,27,12,0,1,1,14694.5,16829,37829.80078125,0,0,0
0,23,16,0,0,1,14694.5,19693.5,29554.5,0,0,0
0,22,16,0,0,1,14694.5,19693.5,2955.449951171875,0,0,0
0,23,16,0,0,1,14694.5,23274.19921875,25121.400390625,0,0,0
0,20,12,0,0,1,14694.5,26854.80078125,31032.30078125,0,0,0
0,24,12,0,0,1,14890.400390625,719.71002197265625,27963,0,0,0
0,26,12,0,0,1,14890.400390625,10741.900390625,0,0,0,0
0,28,15,0,0,1,15082.400390625,18619.400390625,13986.7001953125,0,0,0
0,24,13,0,0,1,15282.2998046875,14322.599609375,32510,0,0,0
0,50,12,0,0,1,15282.2998046875,14322.599609375,13151.7998046875,0,0,0
0,50,12,0,0,1,15282.2998046875,14322.599609375,13151.7998046875,0,0,0
0,28,13,0,0,1,15282.2998046875,14322.599609375,14038.400390625,0,0,0
0,25,12,0,0,1,15282.2998046875,16112.900390625,25121.400390625,0,0,0
0,22,12,0,0,1,15282.2998046875,19693.5,21870.400390625,0,0,0
0,22,12,0,0,1,15478.2001953125,8951.6103515625,14186.2001953125,0,0,0
0,29,12,0,0,0,15478.2001953125,14370.900390625,12615.400390625,0,0,0
0,53,17,0,0,1,15478.2001953125,16399.400390625,15663.900390625,0,0,0
0,25,12,0,0,1,15478.2001953125,17724.19921875,31327.80078125,0,0,0
0,24,16,0,0,0,15587.900390625,19505.599609375,19210.400390625,0,0,0
0,27,17,0,0,0,15674.099609375,0,41376.30078125,0,1,0
0,46,12,0,0,1,15674.099609375,734.031982421875,20688.19921875,0,0,0
0,21,13,0,0,0,15674.099609375,4946.66015625,1733.3699951171875,0,0,0
0,37,12,0,0,1,15674.099609375,8951.6103515625,28076.80078125,0,0,0
0,37,12,0,0,1,15674.099609375,8951.6103515625,28076.80078125,0,0,0
0,22,12,0,0,0,15674.099609375,10741.900390625,28963.400390625,0,0,0
0,22,12,0,0,0,15674.099609375,11637.099609375,20688.19921875,0,0,0
0,27,12,0,0,1,15674.099609375,12532.2998046875,19210.400390625,0,0,0
0,49,16,0,0,1,15674.099609375,12890.2998046875,17732.69921875,0,0,0
0,26,12,0,0,1,15674.099609375,13427.400390625,0,0,0,0
0,33,14,0,0,1,15674.099609375,13427.400390625,13890.599609375,0,0,0
0,28,15,0,0,1,15674.099609375,13785.5,15959.400390625,0,0,0
0,29,17,0,0,1,15674.099609375,14143.5,25860.19921875,0,0,0
0,25,14,0,1,1,15674.099609375,14322.599609375,20702.900390625,0,0,0
0,32,12,0,0,1,15674.099609375,14322.599609375,13299.5,0,0,0
0,40,12,0,0,1,15674.099609375,14322.599609375,16255,0,0,0
0,40,12,0,0,1,15674.099609375,14322.599609375,16255,0,0,0
0,27,16,0,0,1,15674.099609375,14322.599609375,22165.900390625,0,0,0
0,24,12,0,0,1,15674.099609375,14680.599609375,17732.69921875,0,0,0
0,43,12,0,0,1,15674.099609375,14680.599609375,13831.5,0,0,0
0,25,16,0,0,1,15674.099609375,15217.7001953125,19062.69921875,0,0,0
0,21,13,0,0,1,15674.099609375,15933.900390625,25121.400390625,0,0,0
0,26,12,0,0,1,15674.099609375,16471,35022.1015625,0,0,0
0,28,14,0,0,1,15674.099609375,16757.400390625,16255,0,0,0
0,26,17,0,0,1,15674.099609375,16829,19210.400390625,0,0,0
0,20,14,0,0,0,15674.099609375,17008.099609375,26599.099609375,0,0,0
0,41,12,0,0,1,15674.099609375,19693.5,32510,0,0,0
0,28,16,0,0,1,15674.099609375,19693.5,28815.69921875,0,0,0
0,23,16,0,0,0,15674.099609375,21483.900390625,26599.099609375,0,0,0
0,22,12,0,0,1,15674.099609375,22916.099609375,31771.099609375,0,0,0
0,27,14,0,1,0,15674.099609375,23274.19921875,27337.900390625,0,0,0
0,26,16,0,0,1,15674.099609375,23274.19921875,29554.5,0,0,0
0,54,12,0,0,1,15674.099609375,25064.5,0,0,0,0
0,54,12,0,0,1,15674.099609375,25064.5,0,0,0,0
0,37,16,0,0,0,15674.099609375,26854.80078125,29259,0,0,0
0,32,13,0,0,1,15674.099609375,30435.5,22018.099609375,0,0,0
0,29,12,0,0,1,15678.099609375,17487.900390625,10196.2998046875,0,0,0
0,22,13,0,0,1,15870.099609375,15826.5,35465.3984375,0,0,0
0,36,12,0,0,1,15874,12727.400390625,17444.599609375,0,0,0
0,21,13,0,0,1,15960.2001953125,21483.900390625,14777.2998046875,0,0,0
0,21,12,0,0,1,15987.599609375,16291.900390625,14481.7001953125,0,0,0
0,43,12,0,0,1,15989.599609375,14322.599609375,14777.2998046875,0,0,0
0,36,17,0,0,0,16015,30793.5,29584.099609375,0,0,0
0,23,12,0,0,1,16066,4833.8701171875,25564.69921875,0,0,0
0,31,12,0,0,1,16066,15038.7001953125,17732.69921875,0,0,0
0,25,14,0,0,1,16066,15217.7001953125,18471.599609375,0,0,0
0,23,16,0,0,1,16066,16829,20688.19921875,0,0,0
0,21,12,0,0,1,16066,20588.69921875,28815.69921875,0,0,0
0,22,12,0,0,0,16230.599609375,9846.76953125,2955.449951171875,0,0,0
0,21,12,0,0,1,16307,18529.80078125,11969.599609375,0,0,0
0,28,12,0,0,1,16393.19921875,13298.5,0,0,0,0
0,24,12,0,1,1,16457.80078125,8951.6103515625,21870.400390625,0,0,0
0,30,12,0,0,0,16457.80078125,14680.599609375,15146.7001953125,0,0,0
0,44,12,0,0,1,16457.80078125,16112.900390625,17289.400390625,0,0,0
0,30,12,0,0,1,16457.80078125,16650,19949.30078125,0,0,0
0,34,12,0,0,1,16457.80078125,16829,20688.19921875,0,0,0
0,26,16,0,0,1,16457.80078125,21483.900390625,40637.5,0,0,0
0,23,16,0,0,1,16457.80078125,21483.900390625,18471.599609375,0,0,0
0,20,12,0,0,0,16497,19604,19653.80078125,0,0,0
0,26,13,0,0,0,16653.80078125,3580.64990234375,8866.3603515625,0,0,0
0,25,12,0,0,1,16653.80078125,12181.400390625,17732.69921875,0,0,0
0,23,15,0,0,1,16653.80078125,13427.400390625,16993.900390625,0,0,0
0,28,16,0,0,1,16653.80078125,15396.7998046875,17437.19921875,0,0,0
0,38,14,0,0,1,16653.80078125,16112.900390625,19506,0,0,0
0,29,17,0,0,1,16653.80078125,16112.900390625,17732.69921875,0,0,0
0,24,17,0,0,1,16653.80078125,16650,20688.19921875,0,0,0
0,55,12,0,0,1,16653.80078125,17545.19921875,16255,0,0,0
0,30,14,0,0,1,16653.80078125,17545.19921875,0,0,0,0
0,21,12,0,0,0,16653.80078125,17903.19921875,19210.400390625,0,0,0
0,26,12,0,0,1,16653.80078125,17903.19921875,17732.69921875,0,0,0
0,34,12,0,0,1,16653.80078125,19532.400390625,16255,0,0,0
0,22,12,0,0,1,16653.80078125,19693.5,26008,0,0,0
0,22,16,0,0,0,16653.80078125,22737.099609375,37682,0,0,0
0,27,15,0,0,0,16653.80078125,23274.19921875,23643.599609375,0,0,0
0,26,12,0,0,0,16653.80078125,23274.19921875,2955.449951171875,0,0,0
0,26,16,0,0,1,16653.80078125,24706.5,29554.5,0,0,0
0,28,14,0,0,0,16849.69921875,12174.2001953125,1921.0400390625,0,0,0
0,21,12,0,0,1,16849.69921875,15396.7998046875,0,0,0,0
0,30,12,0,0,1,16849.69921875,17366.099609375,18978.400390625,0,0,0
0,24,12,0,0,1,16849.69921875,18619.400390625,25121.400390625,0,0,0
0,51,12,0,0,1,16849.69921875,19693.5,17732.69921875,0,0,0
0,21,14,0,0,0,16849.69921875,19693.5,35465.3984375,0,0,0
0,24,12,0,0,1,16885,9311.4697265625,23080.599609375,0,0,0
0,23,15,0,0,1,16955.5,20844.69921875,25514.400390625,0,0,0
0,26,14,0,0,1,17045.599609375,25064.5,38716.3984375,0,0,0
0,45,12,0,0,1,17104.400390625,16381.5,18176,0,0,0
0,46,13,0,0,1,17241.5,15754.7998046875,14777.2998046875,0,0,0
0,29,12,0,0,1,17241.5,19686.400390625,33544.3984375,0,0,0
0,26,14,0,0,1,17241.5,20588.69921875,24530.30078125,0,0,0
0,27,16,0,0,1,17241.5,24885.5,22165.900390625,0,0,0
0,26,14,0,0,1,17437.5,7161.2900390625,14771.400390625,0,0,0
0,20,15,0,0,1,17437.5,8056.4501953125,18471.599609375,0,0,0
0,23,12,0,0,1,17437.5,12532.2998046875,21427,0,0,0
0,30,16,0,0,1,17437.5,17867.400390625,15516.099609375,0,0,0
0,24,12,0,0,1,17437.5,22379,16255,0,0,0
0,23,12,0,0,1,17633.400390625,0,23643.599609375,0,1,0
0,34,12,0,0,1,17633.400390625,0,0,0,1,0
0,24,12,0,1,1,17633.400390625,4848.18994140625,22165.900390625,0,0,0
0,20,12,0,0,1,17633.400390625,15217.7001953125,28815.69921875,0,0,0
0,53,12,0,0,1,17633.400390625,16112.900390625,19210.400390625,0,0,0
0,28,16,0,0,1,17633.400390625,16112.900390625,22165.900390625,0,0,0
0,26,12,0,0,1,17633.400390625,16112.900390625,25121.400390625,0,0,0
0,25,15,0,0,1,17633.400390625,16112.900390625,18619.400390625,0,0,0
0,29,14,0,0,1,17633.400390625,17187.099609375,19699.599609375,0,0,0
0,55,16,0,0,1,17633.400390625,17903.19921875,22165.900390625,0,0,0
0,22,12,0,1,1,17633.400390625,17903.19921875,14777.2998046875,0,0,0
0,33,12,0,0,1,17633.400390625,17903.19921875,15811.7001953125,0,0,0
0,34,14,0,1,1,17633.400390625,17903.19921875,8866.3603515625,0,0,0
0,24,12,0,0,1,17633.400390625,18440.30078125,19949.30078125,0,0,0
0,24,12,0,0,1,17633.400390625,18750,32510,0,0,0
0,45,12,0,0,1,17633.400390625,18798.400390625,19949.30078125,0,0,0
0,22,12,0,0,1,17633.400390625,19693.5,23643.599609375,0,0,0
0,55,14,0,0,1,17633.400390625,19693.5,2068.820068359375,0,0,0
0,24,12,0,0,1,17633.400390625,19693.5,11526.2998046875,0,0,0
0,23,12,0,0,1,17633.400390625,21546.5,4433.18017578125,0,0,0
0,31,13,0,0,1,17633.400390625,25064.5,23643.599609375,0,0,0
0,43,12,0,0,1,17633.400390625,26854.80078125,28076.80078125,0,0,0
0,43,12,0,0,1,17633.400390625,26854.80078125,28076.80078125,0,0,0
0,22,12,0,0,1,17703.900390625,12532.2998046875,20688.19921875,0,0,0
0,28,12,0,0,0,17829.30078125,5012.89990234375,16240.2001953125,0,0,0
0,28,12,0,0,1,17829.30078125,11100,20688.19921875,0,0,0
0,21,12,0,0,0,17829.30078125,12945.7998046875,26599.099609375,0,0,0
0,28,13,0,0,1,17876.400390625,15396.7998046875,22452.599609375,0,0,0
0,25,14,0,0,1,17939,14322.599609375,9974.650390625,0,0,0
0,54,12,0,0,1,18025.30078125,18798.400390625,23643.599609375,0,0,0
0,26,16,0,0,1,18025.30078125,19872.599609375,20983.69921875,0,0,0
0,26,16,0,0,1,18025.30078125,23274.19921875,28076.80078125,0,0,0
0,49,13,0,0,1,18221.19921875,17903.19921875,17732.69921875,0,0,0
0,26,16,0,0,1,18221.19921875,22379,18471.599609375,0,0,0
0,21,13,0,0,1,18417.099609375,8951.6103515625,27337.900390625,0,0,0
0,33,12,0,0,1,18417.099609375,12890.2998046875,20688.19921875,0,0,0
0,33,12,0,0,1,18417.099609375,14412.099609375,20688.19921875,0,0,0
0,40,12,0,0,1,18417.099609375,17545.19921875,17289.400390625,0,0,0
0,27,16,0,0,1,18417.099609375,18798.400390625,25860.19921875,0,0,0
0,21,12,0,0,1,18417.099609375,19693.5,28224.599609375,0,0,0
0,31,12,0,0,1,18593.400390625,14814.900390625,16255,0,0,0
0,47,17,0,0,1,18613,10025.7998046875,35465.3984375,0,0,0
0,35,14,0,0,1,18613,19693.5,22424.5,0,0,0
0,26,14,0,0,1,18613,19693.5,28076.80078125,0,0,0
0,37,12,0,0,1,18613,21483.900390625,23052.5,0,0,0
0,23,12,0,0,0,18613,23274.19921875,32953.30078125,0,0,0
0,26,12,0,0,1,18677.69921875,18261.30078125,24973.599609375,0,0,0
0,23,14,0,0,1,18722.80078125,21662.900390625,28076.80078125,0,0,0
0,33,12,0,0,0,18809,16028.7998046875,17502.19921875,0,0,0
0,27,12,0,0,1,18809,17187.099609375,19506,0,0,0
0,43,12,0,0,1,18809,17903.19921875,26155.80078125,0,0,0
0,27,16,0,0,1,18809,17903.19921875,18471.599609375,0,0,0
0,24,12,0,0,1,18809,17903.19921875,18323.80078125,0,0,0
0,24,12,0,0,1,18809,18798.400390625,23052.5,0,0,0
0,42,12,0,0,1,18879.5,17008.099609375,19210.400390625,0,0,0
0,27,12,0,0,1,18924.599609375,11995.2001953125,22165.900390625,0,0,0
0,26,16,0,0,1,19004.900390625,16112.900390625,26599.099609375,0,0,0
0,37,12,0,0,1,19016.599609375,20893.099609375,16993.900390625,0,0,0
0,26,12,0,1,1,19055.80078125,0,13299.5,0,1,0
0,23,12,0,0,1,19097,20683.599609375,16993.900390625,0,0,0
0,26,13,0,0,1,19200.80078125,14680.599609375,18471.599609375,0,0,0
0,27,16,0,0,1,19200.80078125,17688.400390625,0,0,0,0
0,27,12,0,0,0,19200.80078125,19514.5,23643.599609375,0,0,0
0,29,14,0,0,1,19200.80078125,21483.900390625,23052.5,0,0,0
0,25,16,0,0,1,19200.80078125,22558.099609375,33396.6015625,0,0,0
0,26,12,0,0,1,19263.5,13024.599609375,24627.80078125,0,0,0
0,22,14,0,0,1,19279.19921875,17616.80078125,17289.400390625,0,0,0
0,28,12,0,0,1,19298.80078125,0,29554.5,0,1,0
0,46,12,0,0,1,19394.80078125,19201.19921875,20431,0,0,0
0,33,17,0,0,0,19396.69921875,0,1539.7900390625,0,1,0
0,23,12,0,0,1,19396.69921875,12532.2998046875,25121.400390625,0,0,0
0,23,12,0,0,1,19396.69921875,12532.2998046875,0,0,0,0
0,23,13,0,0,1,19396.69921875,17903.19921875,31032.30078125,0,0,0
0,26,16,0,0,1,19396.69921875,25780.599609375,25564.69921875,0,0,0
0,50,16,0,0,0,19592.69921875,0,23643.599609375,0,1,0
0,26,13,0,0,1,19592.69921875,0,23643.599609375,0,1,0
0,27,16,0,0,1,19592.69921875,12532.2998046875,17720.900390625,0,0,0
0,21,12,0,1,1,19592.69921875,12532.2998046875,17732.69921875,0,0,0
0,24,16,0,0,1,19592.69921875,12890.2998046875,31032.30078125,0,0,0
0,45,14,0,0,1,19592.69921875,13606.5,17732.69921875,0,0,0
0,38,12,0,0,1,19592.69921875,13964.5,16286,0,0,0
0,27,15,0,0,1,19592.69921875,14859.7001953125,23643.599609375,0,0,0
0,33,12,0,0,1,19592.69921875,17008.099609375,25015,0,0,0
0,24,13,0,0,1,19592.69921875,17187.099609375,22313.69921875,0,0,0
0,44,12,0,0,1,19592.69921875,17187.099609375,15368.400390625,0,0,0
0,25,16,0,0,1,19592.69921875,17903.19921875,25712.400390625,0,0,0
0,22,12,0,0,1,19592.69921875,17903.19921875,23643.599609375,0,0,0
0,24,16,0,0,0,19592.69921875,17903.19921875,16993.900390625,0,0,0
0,23,12,0,0,1,19592.69921875,17903.19921875,16255,0,0,0
0,31,16,0,0,1,19592.69921875,17903.19921875,17732.69921875,0,0,0
0,27,12,0,0,1,19592.69921875,18082.30078125,32657.80078125,0,0,0
0,20,12,0,0,1,19592.69921875,18798.400390625,17732.69921875,0,0,0
0,52,15,0,0,1,19592.69921875,18798.400390625,17437.19921875,0,0,0
0,33,16,0,0,1,19592.69921875,19335.5,26599.099609375,0,0,0
0,40,12,0,0,1,19592.69921875,19335.5,21279.30078125,0,0,0
0,35,12,0,0,1,19592.69921875,19693.5,22535.30078125,0,0,0
0,33,12,0,0,0,19592.69921875,19693.5,13299.5,0,0,0
0,22,12,0,0,1,19592.69921875,19693.5,17732.69921875,0,0,0
0,26,12,0,0,1,19592.69921875,21125.80078125,21982.69921875,0,0,0
0,23,12,0,0,1,19592.69921875,21215.30078125,24884.900390625,0,0,0
0,30,12,0,0,1,19592.69921875,21483.900390625,23348.099609375,0,0,0
0,43,12,0,0,1,19592.69921875,21483.900390625,22165.900390625,0,0,0
0,43,12,0,0,1,19592.69921875,21483.900390625,22165.900390625,0,0,0
0,31,12,0,0,1,19592.69921875,21483.900390625,25121.400390625,0,0,0
0,23,12,0,0,1,19592.69921875,21483.900390625,20688.19921875,0,0,0
0,23,13,0,0,1,19592.69921875,21483.900390625,21279.30078125,0,0,0
0,28,16,0,0,1,19592.69921875,21483.900390625,32510,0,0,0
0,30,12,0,0,1,19592.69921875,21483.900390625,29554.5,0,0,0
0,32,12,0,0,1,19592.69921875,21483.900390625,29554.5,0,0,0
0,43,12,0,0,1,19592.69921875,21739.900390625,29338.80078125,0,0,0
0,43,12,0,0,1,19592.69921875,21739.900390625,29338.80078125,0,0,0
0,37,17,0,0,0,19592.69921875,23005.599609375,22165.900390625,0,0,0
0,46,12,0,0,0,19592.69921875,25064.5,29554.5,0,0,0
0,35,17,0,0,1,19592.69921875,44758.1015625,36943.19921875,0,0,0
0,26,15,0,0,1,19596.599609375,19335.5,23643.599609375,0,0,0
0,25,12,0,0,1,19641.599609375,8736.76953125,23643.599609375,0,0,0
0,24,12,0,0,1,19706.30078125,6624.18994140625,25121.400390625,0,0,0
0,22,14,0,0,1,19727.900390625,20141.099609375,22284.099609375,0,0,0
0,27,13,0,0,1,19735.69921875,20051.599609375,36943.19921875,0,0,0
0,35,13,0,0,1,19788.599609375,21269,14777.2998046875,0,0,0
0,28,14,0,0,1,19984.5,12532.2998046875,31032.30078125,0,0,0
0,18,12,0,0,1,19984.5,23274.19921875,26599.099609375,0,0,0
0,21,12,0,0,1,20068.80078125,21215.30078125,56892.5,0,0,0
0,24,14,0,0,1,20141.30078125,0,0,0,1,0
0,30,12,0,0,1,20180.400390625,15754.7998046875,33987.69921875,0,0,0
0,42,12,0,0,1,20180.400390625,17455.599609375,0,0,0,0
0,24,12,0,0,1,20180.400390625,19693.5,29554.5,0,0,0
0,40,12,0,0,1,20180.400390625,19693.5,17732.69921875,0,0,0
0,25,17,0,0,1,20180.400390625,21036.30078125,22904.80078125,0,0,0
0,27,17,0,0,1,20180.400390625,21578.80078125,28520.099609375,0,0,0
0,24,16,0,0,1,20200,17903.19921875,42854.1015625,0,0,0
0,53,16,0,0,1,20343.099609375,20112.5,19930.099609375,0,0,0
0,28,12,0,0,1,20376.400390625,17903.19921875,32510,0,0,0
0,20,12,0,0,1,20376.400390625,18655.19921875,16993.900390625,0,0,0
0,26,12,0,0,1,20376.400390625,20946.80078125,22165.900390625,0,0,0
0,33,12,0,0,1,20503.69921875,21483.900390625,20688.19921875,0,0,0
0,24,14,0,0,0,20572.30078125,11637.099609375,12412.900390625,0,0,0
0,27,12,0,0,1,20572.30078125,17545.19921875,24530.30078125,0,0,0
0,27,16,0,0,1,20572.30078125,18619.400390625,88663.6015625,0,0,0
0,31,13,0,0,1,20572.30078125,18798.400390625,29554.5,0,0,0
0,26,15,0,0,1,20572.30078125,18798.400390625,23643.599609375,0,0,0
0,28,16,0,0,1,20572.30078125,18798.400390625,22165.900390625,0,0,0
0,26,17,0,0,1,20572.30078125,18977.400390625,35465.3984375,0,0,0
0,52,12,0,0,1,20572.30078125,18977.400390625,20688.19921875,0,0,0
0,25,12,0,0,1,20572.30078125,20588.69921875,22461.400390625,0,0,0
0,24,12,0,0,1,20572.30078125,20767.69921875,22165.900390625,0,0,0
0,41,12,0,0,1,20572.30078125,21483.900390625,25310.5,0,0,0
0,40,12,0,0,1,20572.30078125,24772.69921875,32586.80078125,0,0,0
0,40,12,0,0,1,20572.30078125,24772.69921875,32586.80078125,0,0,0
0,32,13,0,0,1,20572.30078125,25064.5,7388.6298828125,0,0,0
0,31,13,0,0,1,20572.30078125,33658.1015625,31032.30078125,0,0,0
0,25,15,0,0,0,20738.80078125,21483.900390625,39012,0,0,0
0,29,12,0,0,1,20768.19921875,0,44331.80078125,0,1,0
0,25,14,0,0,0,20768.19921875,14322.599609375,17437.19921875,0,0,0
0,42,16,0,0,1,20768.19921875,19693.5,22165.900390625,0,0,0
0,24,12,0,0,1,20768.19921875,23274.19921875,27485.69921875,0,0,0
0,44,12,0,0,1,20895.599609375,12174.2001953125,20963,0,0,0
0,27,12,0,0,0,20964.19921875,18440.30078125,23348.099609375,0,0,0
0,28,14,0,0,1,20964.19921875,20588.69921875,28446.19921875,0,0,0
0,33,16,0,0,1,20964.19921875,21483.900390625,22018.099609375,0,0,0
0,25,16,0,0,1,20964.19921875,24706.5,26229.599609375,0,0,0
0,39,12,0,0,1,21138.5,20366.69921875,15049.2001953125,0,0,0
0,31,14,0,0,1,21140.5,20141.099609375,19653.80078125,0,0,0
0,31,14,0,0,1,21140.5,20141.099609375,19653.80078125,0,0,0
0,42,12,0,0,1,21160.099609375,21483.900390625,12232.599609375,0,0,0
0,36,14,0,0,1,21160.099609375,23460.400390625,0,0,0,0
0,26,12,0,0,1,21160.099609375,24169.400390625,21279.30078125,0,0,0
0,46,17,0,0,0,21258,24094.19921875,24787.400390625,0,0,0
0,31,12,0,0,1,21356,15038.7001953125,35465.3984375,0,0,0
0,25,12,0,1,1,21512.69921875,26586.30078125,25558.80078125,0,0,0
0,42,16,0,0,1,21551.900390625,0,41376.30078125,0,1,0
0,28,12,0,0,1,21551.900390625,8366.1796875,0,0,0,0
0,28,12,0,0,1,21551.900390625,10562.900390625,21722.599609375,0,0,0
0,27,13,0,0,1,21551.900390625,14322.599609375,16255,0,0,0
0,26,12,0,0,1,21551.900390625,15217.7001953125,26599.099609375,0,0,0
0,19,12,0,0,1,21551.900390625,15754.7998046875,19210.400390625,0,0,0
0,29,12,0,0,1,21551.900390625,17008.099609375,20688.19921875,0,0,0
0,28,16,0,0,1,21551.900390625,18619.400390625,44331.80078125,0,0,0
0,31,16,0,0,1,21551.900390625,18798.400390625,23348.099609375,0,0,0
0,40,12,0,0,1,21551.900390625,19693.5,31032.30078125,0,0,0
0,37,12,0,0,1,21551.900390625,19693.5,44331.80078125,0,0,0
0,48,12,0,0,1,21551.900390625,20230.599609375,0,0,0,0
0,43,12,0,0,1,21551.900390625,20588.69921875,19210.400390625,0,0,0
0,26,16,0,0,1,21551.900390625,20588.69921875,28815.69921875,0,0,0
0,29,12,0,0,1,21551.900390625,20588.69921875,19949.30078125,0,0,0
0,27,12,0,0,1,21551.900390625,21120.400390625,23052.5,0,0,0
0,22,14,0,0,1,21551.900390625,21483.900390625,23200.30078125,0,0,0
0,23,12,0,0,1,21551.900390625,21483.900390625,26599.099609375,0,0,0
0,21,12,0,0,1,21551.900390625,21483.900390625,12534.099609375,0,0,0
0,36,12,0,0,1,21551.900390625,21483.900390625,23643.599609375,0,0,0
0,26,16,0,0,1,21551.900390625,21483.900390625,29492.5,0,0,0
0,33,12,0,0,1,21551.900390625,21483.900390625,21427,0,0,0
0,37,12,0,0,1,21551.900390625,22379,24382.5,0,0,0
0,29,16,0,0,0,21551.900390625,22737.099609375,33248.80078125,0,0,0
0,25,14,0,0,1,21551.900390625,22916.099609375,31505.099609375,0,0,0
0,27,16,0,0,1,21551.900390625,23274.19921875,27633.5,0,0,0
0,41,17,0,0,1,21551.900390625,23274.19921875,22904.80078125,0,0,0
0,29,16,0,0,1,21551.900390625,23274.19921875,23643.599609375,0,0,0
0,34,14,0,0,1,21551.900390625,23274.19921875,22165.900390625,0,0,0
0,45,12,0,0,1,21551.900390625,23632.30078125,26633.099609375,0,0,0
0,23,12,0,0,1,21551.900390625,25959.69921875,58665.69921875,0,0,0
0,43,17,0,0,0,21551.900390625,25959.69921875,36943.19921875,0,0,0
0,21,12,0,0,1,21551.900390625,26138.69921875,38420.8984375,0,0,0
0,22,12,0,0,1,21551.900390625,26765.30078125,35465.3984375,0,0,0
0,25,17,0,0,1,21551.900390625,31151.599609375,53937,0,0,0
0,23,16,0,0,1,21551.900390625,35806.5,44331.80078125,0,0,0
0,28,14,0,0,1,21649.900390625,26854.80078125,22165.900390625,0,0,0
0,44,13,0,0,1,21679.30078125,21918.900390625,22165.900390625,0,0,0
0,23,12,0,0,0,21747.900390625,11413.2998046875,2216.590087890625,0,0,0
0,39,14,0,0,1,21747.900390625,21841.900390625,18619.400390625,0,0,0
